#Computing Clustering Coefficient of the graph...
#0.4969825596 
#
#Computing Clusering coefficient of nodes... 
#  {14466: 1.0, 483: 0.38461538461538464, 31260: 0.0}
#Number of connected components:  1065
#k-core [1026, 3075, 516, 1030, 519, 520, 172, 1036, 525, 526, 528, 530, 1027, 533, 1046, 1559, 1048, 1028, 1050, 539, 1566, 549, 550, 551, 1628, 554, 1031, 556, 1069, 1070, 1032, 562, 563, 564, 565, 566, 56, 180, 572, 573, 575, 576, 581, 1095, 72, 585, 74, 75, 76, 1101, 78, 591, 592, 83, 596, 1110, 1111, 88, 89, 2651, 604, 93, 1118, 95, 1040, 613, 614, 273, 188, 106, 107, 621, 111, 624, 1137, 1043, 116, 1653, 631, 1657, 639, 192, 642, 131, 645, 134, 136, 1162, 140, 653, 143, 144, 146, 659, 662, 1049, 664, 666, 155, 672, 1185, 676, 165, 678, 1191, 681, 171, 684, 686, 687, 688, 712, 1139, 692, 694, 184, 186, 700, 1213, 2750, 1216, 1217, 175, 195, 194, 716, 205, 1233, 1234, 723, 213, 3161, 215, 2777, 734, 1061, 225, 228, 229, 232, 233, 234, 235, 240, 241, 243, 245, 1552, 250, 4223, 255, 771, 263, 264, 265, 779, 780, 1154, 479, 1297, 274, 787, 299, 802, 803, 804, 293, 1835, 300, 815, 816, 1672, 1842, 308, 823, 313, 314, 4063, 1340, 1076, 1077, 481, 326, 839, 454, 652, 403, 335, 336, 2091, 851, 345, 1371, 1765, 367, 353, 354, 355, 292, 316, 1387, 1341, 677, 370, 2740, 889, 378, 1087, 893, 382, 383, 1189, 1771, 388, 1935, 400, 402, 915, 404, 920, 923, 924, 925, 416, 417, 420, 423, 425, 426, 4524, 430, 1458, 948, 4681, 441, 442, 444, 586, 446, 448, 449, 450, 452, 1478, 2977, 456, 588, 458, 1068, 462, 504, 470, 471, 473, 1103, 762, 478, 3237, 480, 1104, 1507, 487, 488, 489, 490, 492, 1084, 498, 499, 1193, 1528, 477, 508, 509, 510]





NODE,IN_DEGREE,OUT_DEGREE,CLOSENESS,BETWEENNESS,PAGERANK,CC 
76,815,815,0.354589852699,0.0200663150822,0.0015196987127,0.0415037457982
77,4,4,0.255285269492,5.97776595453e-07,1.2182487706e-05,0.666666666667
78,339,339,0.332645024194,0.00793769328491,0.000735290754365,0.0643382032082
79,119,119,0.301383415981,0.00165063425911,0.00027667226846,0.0655177325167
80,271,271,0.301195667396,0.00664597803878,0.000889630199376,0.0301216345497
81,120,120,0.309420909811,0.0023932891734,0.000299825489905,0.0764705882353
82,212,212,0.2966222976,0.00469662024605,0.000697222005945,0.0255298220513
83,201,201,0.320942157192,0.00238237291642,0.000358608362771,0.119054726368
84,48,48,0.280966087237,6.11716114464e-05,8.14232534961e-05,0.262411347518
85,32,32,0.270888891584,0.000356598675587,6.52289731038e-05,0.324596774194
86,125,125,0.298027873846,0.00131543081825,0.000267355314325,0.115483870968
87,44,44,0.2791361516,0.000105119365438,8.48133996403e-05,0.255813953488
88,284,284,0.329268204833,0.00350330848765,0.000467416784468,0.095406360424
89,247,247,0.311661645002,0.00467808767894,0.000521486930806,0.0738290378855
90,366,366,0.312650427248,0.00838957168141,0.000976741643695,0.0305711505352
91,172,172,0.296193566498,0.00385249816997,0.000507264831635,0.061811505508
92,69,69,0.289136132961,0.00111015431573,0.000155156394276,0.162830349531
93,455,455,0.328262219123,0.00762452879686,0.000898145952108,0.0581594616837
94,8,8,0.263601373953,3.59140627052e-05,2.17595066843e-05,0.428571428571
95,597,597,0.323107039706,0.0157601857676,0.00169431972823,0.0184929119872
96,16,16,0.261048441702,1.71105920066e-06,3.43742936367e-05,0.558333333333
97,44,44,0.289317258687,0.000130137531239,8.07086723986e-05,0.321353065539
98,2,2,0.228956042394,1.06859571718e-06,1.21518465656e-05,0.0
99,22,22,0.257953934591,2.00247098551e-05,4.66503937509e-05,0.385281385281
100,4,4,0.241259000036,0.0,1.27884270967e-05,1.0
101,86,86,0.285710944061,0.00176048403507,0.000243427047002,0.0785225718194
102,203,203,0.315796522826,0.00665970734943,0.000694838612434,0.0467248695313
103,1,1,0.227257717596,0.0,6.13674128869e-06,0.0
104,2,2,0.233476980138,3.68802995151e-06,1.30692297413e-05,0.0
105,2,2,0.227259386645,0.0,1.06980605805e-05,1.0
106,422,422,0.332180800249,0.00852585395462,0.000885279993688,0.0538663304477
107,234,234,0.313140836958,0.0040142283928,0.000525682345683,0.0689263049778
108,21,21,0.273061816306,3.57270448747e-05,4.13836884535e-05,0.342857142857
109,339,339,0.306679333647,0.00354062369303,0.000606842333489,0.067148417727
110,4,4,0.258912245307,0.0,1.17595572064e-05,1.0
111,175,175,0.303104527281,0.00119822249092,0.000270582585152,0.166174055829
112,54,54,0.286266010006,0.000224719646871,0.000110234307631,0.186582809224
113,34,34,0.278057582654,8.40471905011e-05,6.53931816005e-05,0.221033868093
114,285,285,0.301641952796,0.00814915573493,0.000891864475024,0.0277242401779
115,126,126,0.290065787563,0.000406096806612,0.000220050654129,0.137523809524
116,229,229,0.305386949901,0.000947048536742,0.000337671573078,0.121006665134
117,2,2,0.228956042394,1.06859571718e-06,1.21518465656e-05,0.0
118,102,102,0.302420231486,0.000628488820545,0.000168853620888,0.153950689187
119,45,45,0.28012418603,3.64541182905e-05,8.22872059051e-05,0.294949494949
120,14,14,0.27078458867,2.12783810912e-06,3.00808515758e-05,0.615384615385
121,33,33,0.27188856942,0.00027251854441,8.17497730932e-05,0.255681818182
122,95,95,0.289447159988,0.000197553774534,0.000146673091039,0.189473684211
123,21,21,0.286809944347,0.000336782690112,5.02543598075e-05,0.157142857143
124,3,3,0.251353592664,0.0,9.89848892639e-06,1.0
125,10,10,0.25712655459,8.05397245728e-05,3.07916705807e-05,0.288888888889
126,31,31,0.279481548489,3.82539133006e-05,5.23759994836e-05,0.230107526882
127,481,481,0.320039282278,0.0159309347566,0.00101630846883,0.031288981289
128,264,264,0.294222153309,0.00905587805557,0.000898543987861,0.0242539463072
129,3,3,0.239111343592,2.0716138857e-07,1.18669839122e-05,0.666666666667
130,1,1,0.227257717596,0.0,6.13674128869e-06,0.0
131,108,108,0.300885222824,0.000538491973863,0.000182530620428,0.201280719972
132,49,49,0.289357840317,0.000198360919569,9.05043676706e-05,0.171768707483
133,151,151,0.292531013581,0.00281007899557,0.000408014746078,0.0920971302428
134,396,396,0.335174424948,0.00485430582143,0.000625480368135,0.0820483314154
135,14,14,0.27489084799,1.29200223426e-05,2.94741611073e-05,0.417582417582
136,1026,1026,0.355739424327,0.0206896934292,0.00187157425488,0.0337450672752
137,17,17,0.271867070398,3.89768443591e-06,3.08459114524e-05,0.441176470588
138,98,98,0.283574395946,0.00024704770488,0.000177192744905,0.141173995371
139,1,1,0.227257717596,0.0,6.13674128869e-06,0.0
140,1245,1245,0.344154707777,0.060408269787,0.00300763001601,0.0145469337156
141,20,20,0.277683295963,9.05527928348e-05,3.84919644915e-05,0.378947368421
142,6,6,0.228967901539,0.000151399784891,3.51164087976e-05,0.266666666667
143,138,138,0.301712539837,0.00132126894036,0.000237463342648,0.163122818153
144,146,146,0.303791926855,0.00144770301888,0.000289176027841,0.152290977799
145,133,133,0.30421304291,0.000980251233946,0.000252337541359,0.12622465254
146,239,239,0.323231919166,0.00193736416318,0.000371753206265,0.110333673218
147,212,212,0.301315916896,0.00596931092693,0.000650906216748,0.0352320486453
148,2,2,0.239164938598,0.0,9.16371174586e-06,1.0
149,47,47,0.271152376779,7.4824187698e-05,9.20573077039e-05,0.250693802035
150,8,8,0.252568138738,3.33933873401e-06,1.95133562861e-05,0.642857142857
151,170,170,0.325852847303,0.00921090943462,0.000526555673435,0.0276366167769
152,1,1,0.227257717596,0.0,6.13674128869e-06,0.0
153,22,22,0.256013949925,2.51829130026e-05,6.23065909897e-05,0.181818181818
154,45,45,0.280708656908,5.01782404744e-05,8.52608876549e-05,0.251515151515
155,497,497,0.325144091938,0.0106416160345,0.00124978479717,0.0406471084572
156,64,64,0.280027855474,0.000211090591923,0.000125580258544,0.166170634921
157,43,43,0.283177345599,3.33484022049e-05,7.40275773814e-05,0.352159468439
158,2,2,0.227262724817,0.0,9.36642309109e-06,1.0
159,5,5,0.239115039028,9.38489929311e-07,1.88879553629e-05,0.5
160,22,22,0.270770371768,3.08260435811e-05,4.24402658725e-05,0.268398268398
161,3,3,0.24600419832,0.0,9.67946776246e-06,1.0
162,3,3,0.243823481882,0.0,1.07023542822e-05,1.0
163,2,2,0.227317818811,0.0,1.08723560112e-05,1.0
164,93,93,0.308304901866,0.000621690352409,0.000148609158454,0.240532959327
165,166,166,0.312224546053,0.00185403784747,0.0003034837688,0.117196056955
166,72,72,0.296392161815,0.000381319775886,0.000126762052851,0.300078247261
167,2,2,0.227259386645,0.0,1.06980605805e-05,1.0
168,123,123,0.305507553716,0.000805492046818,0.000190518036364,0.184992669599
169,34,34,0.281795099542,9.21895296848e-05,6.82406515752e-05,0.272727272727
170,1,1,0.227257717596,0.0,6.13674128869e-06,0.0
171,149,149,0.306042370962,0.000526594370634,0.000222784580284,0.137946671504
172,187,187,0.306727972856,0.00128817304434,0.000334058870442,0.0983842217239
173,106,106,0.302060073853,0.000431823448764,0.000165767036759,0.161185983827
174,53,53,0.301251380839,0.000117596541324,8.78850112789e-05,0.352685050798
175,496,496,0.343268970599,0.0110846331567,0.000768103547581,0.0877728901922
176,5,5,0.253628062077,1.0683194042e-06,1.69430528564e-05,0.3
177,85,85,0.298482088219,0.000163804846017,0.000132740942089,0.197478991597
178,32,32,0.276257817031,4.43360414296e-05,5.22623507538e-05,0.282258064516
179,3,3,0.248092924375,0.0,1.01361361249e-05,1.0
180,158,158,0.313185207794,0.00114923179405,0.000252864527358,0.182294606144
181,3,3,0.248092924375,0.0,1.01361361249e-05,1.0
182,4,4,0.253625983244,6.28766417339e-07,1.33076534003e-05,0.333333333333
183,117,117,0.303890381396,0.000632070193391,0.000190835887948,0.179487179487
184,277,277,0.320985436875,0.00586101611543,0.000684119996037,0.0548579500863
185,82,82,0.286228938521,0.000137407047644,0.000138022477324,0.228846732912
186,229,229,0.318756830583,0.00128822538248,0.000359040847704,0.13265149774
187,53,53,0.285318415218,8.09931292814e-05,8.27335519817e-05,0.195210449927
188,468,468,0.336091823368,0.00484159832091,0.000746920493359,0.077325719724
189,3,3,0.244356827096,0.0,1.24202964651e-05,1.0
190,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
191,6,6,0.251318888005,1.55730569205e-06,1.59375158224e-05,0.466666666667
192,190,190,0.309408534088,0.0020669329267,0.00035027099532,0.130103035366
193,94,94,0.303205507674,0.000700973392121,0.000159850547868,0.192862045299
194,181,181,0.30370247807,0.000586759655353,0.000268511903945,0.149232658072
195,1143,1143,0.343451852309,0.0254369429854,0.00208663109922,0.0239667939931
196,30,30,0.27626028342,4.97530317679e-05,5.84823480311e-05,0.177011494253
197,91,91,0.281841299247,0.000205166954706,0.000138490816389,0.168498168498
198,43,43,0.286748814642,0.000186558652597,7.7339023848e-05,0.174972314507
199,2,2,0.244196771407,0.0,1.03182895675e-05,1.0
200,181,181,0.295486464851,0.00666247911449,0.000672516624612,0.0329036218539
201,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
202,4,4,0.250567947314,1.52375306524e-07,1.05056994528e-05,0.333333333333
203,52,52,0.289455282692,0.000135962691438,8.00978769277e-05,0.328054298643
204,5,5,0.253709163167,5.95815122645e-07,1.75622139605e-05,0.5
205,127,127,0.306330192702,0.000383877020522,0.000204293899415,0.156855393076
206,60,60,0.298119754958,8.09538087117e-05,9.67582851742e-05,0.246327683616
207,59,59,0.284675321401,0.000485107679957,0.000115651559991,0.19170075979
208,2,2,0.244196771407,0.0,1.03182895675e-05,1.0
209,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
210,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
211,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
212,12,12,0.265112261805,0.000178535672863,4.49272954364e-05,0.0606060606061
213,514,514,0.328572439747,0.0115473094873,0.00102002058014,0.0387967324277
214,2,2,0.253617668251,4.8642639796e-08,7.68650103568e-06,0.0
215,282,282,0.325161175294,0.00229479566407,0.000458824702172,0.0985083667752
216,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
217,29,29,0.280426281985,6.92823508235e-05,5.06530239332e-05,0.221674876847
218,57,57,0.286605395084,0.000186578701584,9.66627982683e-05,0.181704260652
219,40,40,0.285663467122,0.000121137024278,7.21838993241e-05,0.205128205128
220,8,8,0.269241341051,8.56068017493e-07,1.65252645554e-05,0.535714285714
221,77,77,0.29978916551,0.000342198227936,0.000138350496784,0.164388243336
222,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
223,38,38,0.276240553538,4.92742325652e-05,7.02362051935e-05,0.199146514936
224,97,97,0.304488443647,0.000222739917014,0.000156247569065,0.185781786942
225,339,339,0.313458047607,0.00714751738649,0.000754721841247,0.0588923216561
226,24,24,0.279126079846,0.000157240515885,4.60497087629e-05,0.224637681159
227,51,51,0.28253095775,3.44224841634e-05,7.80583447681e-05,0.294901960784
228,142,142,0.319976403591,0.000792016800225,0.00022069268203,0.175506942363
229,140,140,0.301430389706,0.00064163889377,0.000217708751056,0.191675231244
230,52,52,0.297494934198,0.000107459765846,8.23156687302e-05,0.273001508296
231,9,9,0.269271799276,9.76709658883e-06,1.84526366368e-05,0.722222222222
232,399,399,0.323150905276,0.00475290159938,0.000743979854925,0.0598858956436
233,261,261,0.312868548837,0.00236529104287,0.000417923978738,0.116386678456
234,156,156,0.317924977763,0.000796993673373,0.000236626085502,0.193961952026
235,123,123,0.300452840913,0.000275056892809,0.000190962017782,0.213514594162
236,23,23,0.269792997765,7.60433818805e-06,4.06602264918e-05,0.379446640316
237,7,7,0.248200382489,4.67617889383e-05,2.03519026424e-05,0.428571428571
238,4,4,0.263224659614,1.60184388021e-07,1.02482142541e-05,0.833333333333
239,99,99,0.284989943503,0.000778974276597,0.000178359620337,0.129457843744
240,227,227,0.310159051446,0.00140428556378,0.000337672380272,0.111262718802
241,459,459,0.336446288932,0.006050315502,0.000718098988467,0.0749112842614
242,18,18,0.263792384557,2.9914267021e-05,4.12938689188e-05,0.209150326797
243,243,243,0.319217195734,0.00205058988743,0.000385006864716,0.117709077305
244,121,121,0.300502443219,0.00087017609188,0.000229713129296,0.125757575758
245,138,138,0.307172519388,0.00172121994558,0.000230835948716,0.153602031101
246,43,43,0.279020370291,6.03190238506e-05,7.61748523494e-05,0.314507198228
247,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
248,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
249,17,17,0.276860924482,5.5178176691e-06,2.94394051414e-05,0.507352941176
250,200,200,0.302015851388,0.000540551154213,0.00028314980743,0.128994974874
251,81,81,0.287673853815,6.67031565173e-05,0.000115578600567,0.247839506173
252,106,106,0.294222153309,0.000285157471463,0.000162233816589,0.175920934412
253,3,3,0.253621825679,4.8642639796e-08,1.05547112324e-05,0.666666666667
254,40,40,0.28627925215,0.000137280505186,7.70795307465e-05,0.271794871795
255,296,296,0.313480276422,0.00326236113828,0.00047538620211,0.104535043518
256,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
257,6,6,0.265991920484,1.83359478257e-06,1.40854153336e-05,0.466666666667
258,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
259,2,2,0.253617668251,4.8642639796e-08,7.68650103568e-06,0.0
260,41,41,0.283107393281,5.73844169719e-05,6.77937278835e-05,0.323170731707
261,149,149,0.299815307634,0.000580394607441,0.000233935765189,0.149555595864
262,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
263,135,135,0.304141281151,0.000602824586745,0.000221802929284,0.143615257048
264,172,172,0.319052627035,0.00147649601825,0.000289791917785,0.156602747178
265,302,302,0.331764105132,0.00251857718144,0.000464901980339,0.112318760863
266,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
267,76,76,0.286950907727,0.000793853154452,0.000168953210073,0.0915789473684
268,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
269,107,107,0.299435243716,0.000300687882009,0.000168551926581,0.192558631635
270,5,5,0.261423365541,0.0,1.30512386207e-05,1.0
271,119,119,0.300955456103,0.000558529564522,0.000196947294276,0.143142002564
272,6,6,0.264966973666,1.5802640282e-07,1.49546693955e-05,0.866666666667
273,1367,1367,0.335341512713,0.0349760450014,0.00322811139418,0.014353175296
274,338,338,0.304105412967,0.00269264711415,0.000632059621641,0.069214966727
275,2,2,0.245500647284,0.0,7.45228557307e-06,1.0
276,9,9,0.269339769388,1.97400109003e-07,1.88858680007e-05,0.861111111111
277,136,136,0.308905064146,0.00198217501243,0.000340778661493,0.0790849673203
278,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
279,74,74,0.288882398223,0.000664080267404,0.000160441998536,0.0855238800444
280,94,94,0.29903302202,0.00064434673818,0.000176815677997,0.175932280943
281,73,73,0.301718423581,0.000437745475286,0.000125651061154,0.221461187215
282,9,9,0.267650746338,1.08504365712e-05,2.18173471015e-05,0.222222222222
283,2,2,0.247497625179,0.0,7.48434900333e-06,1.0
284,135,135,0.28371479733,0.00129000588342,0.000247975618326,0.100608070757
285,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
286,711,711,0.316219284509,0.0189154036421,0.00168981725251,0.0210970464135
287,75,75,0.291346666343,0.00077899900152,0.000164182678618,0.121081081081
288,20,20,0.286674431032,6.38994078893e-05,3.91139181668e-05,0.252631578947
289,17,17,0.274055779697,3.69182742314e-05,3.69734249627e-05,0.426470588235
290,61,61,0.287783546795,0.000185541985002,0.000125362119088,0.224590163934
291,47,47,0.297950393199,0.000398303013932,8.68251417364e-05,0.198889916744
292,834,834,0.343768545495,0.0255200449223,0.00151411947948,0.0328620656896
293,136,136,0.307514415758,0.00100891105835,0.000227629653356,0.189760348584
294,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
295,46,46,0.28745471853,0.000246724951907,9.14380832428e-05,0.242512077295
296,47,47,0.279982248332,0.000393626842407,0.000106619613898,0.155411655874
297,15,15,0.265793146243,8.43573131429e-06,2.68317323208e-05,0.266666666667
298,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
299,283,283,0.309656236784,0.00121060042198,0.000429952009891,0.106934315716
300,253,253,0.3238306534,0.00134385137274,0.000387776849387,0.122184578706
301,244,244,0.303232249041,0.00527433957534,0.000628859700655,0.0405113674695
302,4,4,0.244206407381,6.79014919756e-05,2.18592555913e-05,0.5
303,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
304,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
305,28,28,0.283190303526,5.12251548887e-05,4.87738548833e-05,0.304232804233
306,27,27,0.281766873845,1.08904356234e-05,4.61299642407e-05,0.319088319088
307,62,62,0.299296224761,0.000113127236967,0.000106140759661,0.246959280804
308,421,421,0.320868941232,0.00701140868597,0.000915679148212,0.0422463522226
309,59,59,0.279845515995,0.000472295472047,9.50388663591e-05,0.216832261835
310,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
311,2,2,0.253617668251,4.8642639796e-08,7.68650103568e-06,0.0
312,72,72,0.294121475621,7.99398479349e-05,0.000111170091701,0.299295774648
313,100,100,0.309334300537,0.000440352867884,0.000154356145499,0.281414141414
314,322,322,0.316935064482,0.00304872199633,0.000607166037606,0.0819063098624
315,116,116,0.303134220414,0.000378161038788,0.000179688617045,0.22323838081
316,190,190,0.313686837505,0.00258278494081,0.000417849119791,0.106544138123
317,10,10,0.270415433764,1.31668419441e-06,1.9576798453e-05,0.533333333333
318,54,54,0.280948230304,7.86281199255e-05,8.38365864889e-05,0.172606568833
319,168,168,0.296375128925,0.000488695239743,0.000244659155482,0.121685201027
320,67,67,0.28401687091,0.000127568715123,0.000100829976943,0.222523744912
321,5,5,0.263365801245,8.59684172688e-07,1.28344457095e-05,0.6
322,38,38,0.280698471359,9.57865117062e-05,6.72506141962e-05,0.258890469417
323,6,6,0.252316884535,2.68134237343e-05,1.76055889311e-05,0.4
324,47,47,0.287657808198,0.000119396423088,7.89812317432e-05,0.27289546716
325,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
326,192,192,0.316445652049,0.00233630603383,0.00032336788376,0.124072862129
327,5,5,0.259818787086,5.0220980393e-05,1.63206928667e-05,0.3
328,1,1,0.244194844304,0.0,5.92408032274e-06,0.0
329,22,22,0.269750663275,7.04090446671e-06,3.5800976556e-05,0.298701298701
